 Month Observed, Year Observed, Species, Latitude, Longitude
January,2021,"Deer, Mule",51.80188957,-113.5954607
January,2021,"Deer, Mule",51.01968836,-114.3129142
January,2021,"Deer, Mule",54.1199334,-112.4640146
January,2021,"Deer, Mule",51.45832655,-113.235835
January,2021,"Deer, Mule",51.08761545,-114.236833
January,2021,"Deer, Mule",52.5797465,-112.6844609
January,2021,"Deer, Mule",52.28840462,-112.3668112
January,2021,"Deer, Mule",53.3432801,-110.8011883
January,2021,"Deer, Mule",52.31734258,-112.9801365
January,2021,"Deer, Mule",50.87800989,-114.3060183
January,2021,"Deer, Mule",53.57060647,-112.5339636
January,2021,"Deer, Mule",54.2014438,-115.8864593
January,2021,"Deer, Mule",51.6490188,-112.5330535
January,2021,"Deer, Mule",52.850894,-112.2167997
January,2021,"Deer, Mule",50.0118239,-110.681506
January,2021,"Deer, Mule",49.96755197,-110.5914396
January,2021,"Deer, Mule",49.97391628,-110.3830335
January,2021,"Deer, Mule",54.18048719,-110.9231307
January,2021,"Deer, Mule",54.12096162,-115.375694
January,2021,"Deer, Mule",56.31404837,-117.347192
January,2021,"Deer, Mule",53.51071475,-112.1247938
January,2021,"Deer, Mule",49.87380897,-113.3291232
January,2021,"Deer, Mule",53.72616717,-113.0737735
January,2021,"Deer, Mule",53.36666692,-112.7068238
January,2021,"Deer, Mule",49.52383999,-112.3019187
January,2021,"Deer, Mule",52.32671129,-114.9626921
January,2021,"Deer, Mule",51.15434015,-113.5448359
January,2021,"Deer, Mule",52.02094805,-114.6680843
January,2021,"Deer, Mule",54.1160309,-112.1711133
January,2021,"Deer, Mule",49.74123501,-113.4111398
January,2021,"Deer, Mule",52.32500076,-112.7608337
January,2021,"Deer, Mule",52.4552972,-113.09965
January,2021,"Deer, Mule",50.35355366,-113.5917944
January,2021,"Deer, Mule",49.49320221,-113.9698749
January,2021,"Deer, Mule",49.52442209,-113.9597733
January,2021,"Deer, Mule",54.10045972,-112.7831171
January,2021,"Deer, Mule",53.3455508,-110.6778038
January,2021,"Deer, Mule",49.47942289,-113.2394813
January,2021,"Deer, Mule",52.28854499,-113.4505436
January,2021,"Deer, Mule",52.2862588,-114.8583217
January,2021,"Deer, Mule",51.27077862,-114.3547815
January,2021,"Deer, Mule",52.12850799,-113.6558838
January,2021,"Deer, Mule",56.28216049,-117.0837168
January,2021,"Deer, Mule",54.73573373,-118.6817766
January,2021,"Deer, Mule",52.149522,-112.7194301
January,2021,"Deer, Mule",50.05381146,-113.5948341
January,2021,"Deer, Mule",49.43799208,-112.8643032
January,2021,"Deer, Mule",50.70292467,-114.0501223
January,2021,"Deer, Mule",52.31925165,-114.7671123
January,2021,"Deer, Mule",51.48228584,-113.5210211
January,2021,"Deer, Mule",51.21539316,-114.5340785
January,2021,"Deer, Mule",50.67407305,-114.2760922
January,2021,"Deer, Mule",55.78219676,-119.1234105
January,2021,"Deer, Mule",52.66781031,-113.763349
January,2021,"Deer, Mule",55.87189301,-118.6428088
January,2021,"Deer, Mule",54.9549748,-117.2813084
January,2021,"Deer, Mule",50.84634749,-113.4297417
January,2021,"Deer, Mule",50.8437854,-114.0196296
January,2021,"Deer, Mule",52.12094233,-113.4973354
January,2021,"Deer, Mule",53.57027869,-113.3005602
January,2021,"Deer, Mule",52.59692584,-113.6313451
January,2021,"Deer, Mule",49.63541386,-114.5065249
January,2021,"Deer, Mule",49.87197617,-112.6222306
January,2021,"Deer, Mule",56.36378714,-117.3296625
January,2021,"Deer, Mule",53.18691169,-114.0508904
January,2021,"Deer, Mule",56.28370384,-117.3471751
January,2021,"Deer, Mule",49.63348846,-113.5899987
January,2021,"Deer, Mule",53.91166565,-115.9090394
January,2021,"Deer, Mule",49.69013977,-111.4494532
January,2021,"Deer, Mule",56.0726937,-118.1492951
January,2021,"Deer, Mule",51.29968507,-113.7191036
January,2021,"Deer, Mule",52.23033446,-113.570112
January,2021,"Deer, Mule",49.8734325,-111.0898438
January,2021,"Deer, Mule",50.96687177,-113.7724443
January,2021,"Deer, Mule",53.7163069,-113.746785
January,2021,"Deer, Mule",51.66403891,-114.2005362
January,2021,"Deer, Mule",53.1521839,-111.2239314
January,2021,"Deer, Mule",50.003414,-113.0922068
January,2021,"Deer, Mule",52.6057254,-113.6636995
January,2021,"Deer, Mule",52.00478205,-110.7919592
January,2021,"Deer, Mule",53.3017483,-112.4779102
January,2021,"Deer, Mule",49.87311235,-112.6229801
January,2021,"Deer, Mule",55.26640981,-117.2167938
January,2021,"Deer, Mule",51.07963054,-114.4667345
January,2021,"Deer, Mule",52.5088823,-110.9745816
January,2021,"Deer, Mule",52.4715328,-110.6999506
January,2021,"Deer, Mule",51.91860669,-114.6669036
January,2021,"Deer, Mule",49.51834226,-113.9249949
January,2021,"Deer, Mule",49.59124429,-114.1787372
January,2021,"Deer, Mule",51.54751511,-114.025085
January,2021,"Deer, Mule",51.64873857,-112.6624259
January,2021,"Deer, Mule",49.87313604,-111.0832216
January,2021,"Deer, Mule",49.47896256,-113.9365316
January,2021,"Deer, Mule",49.14491089,-113.3735297
January,2021,"Deer, Mule",49.57862768,-114.2492337
January,2021,"Deer, Mule",51.15420283,-113.4862151
January,2021,"Deer, Mule",50.33519205,-113.7599022
January,2021,"Deer, Mule",49.95711254,-110.3439
January,2021,"Deer, Mule",53.24746895,-114.9764626
January,2021,"Deer, Mule",49.52114923,-113.9132423
January,2021,"Deer, Mule",50.04605134,-112.5067395
January,2021,"Deer, Mule",49.87165855,-112.6227536
January,2021,"Deer, Mule",50.70270963,-113.9675224
January,2021,"Deer, Mule",51.9405195,-112.4125715
January,2021,"Deer, Mule",49.87342984,-113.506407
January,2021,"Deer, Mule",49.86160398,-113.5250007
January,2021,"Deer, Mule",55.71929167,-117.0089308
January,2021,"Deer, Mule",49.84681808,-112.6230588
January,2021,"Deer, Mule",52.0950854,-114.6204762
January,2021,"Deer, Mule",53.43257773,-111.7987573
January,2021,"Deer, Mule",51.03792612,-113.7714158
January,2021,"Deer, Mule",51.03764566,-113.7686792
January,2021,"Deer, Mule",50.95538301,-112.6561661
January,2021,"Deer, Mule",49.85333352,-112.8462356
January,2021,"Deer, Mule",52.26952805,-113.5802617
January,2021,"Deer, Mule",52.23041472,-113.5491045
January,2021,"Deer, Mule",51.94075548,-114.4542439
January,2021,"Deer, Mule",51.94069116,-114.4485783
January,2021,"Deer, Mule",53.57000407,-116.6987731
January,2021,"Deer, Mule",52.2489631,-112.7194102
January,2021,"Deer, Unknown",55.22020014,-118.2457701
January,2021,"Deer, Unknown",55.21956886,-118.2449315
January,2021,"Deer, Unknown",55.21603387,-118.9165241
January,2021,"Deer, Unknown",50.99956912,-114.1652887
January,2021,"Deer, Unknown",49.81272524,-112.1727361
January,2021,"Deer, Unknown",52.87816209,-112.3189553
January,2021,"Deer, Unknown",52.88640806,-113.6443018
January,2021,"Deer, Unknown",55.45726787,-119.897443
January,2021,"Deer, Unknown",53.60659018,-115.8740835
January,2021,"Deer, Unknown",55.22083505,-118.2476267
January,2021,"Deer, Unknown",53.23400959,-117.8255135
January,2021,"Deer, White-Tailed",51.02334903,-114.3871889
January,2021,"Deer, White-Tailed",51.03791066,-112.6882879
January,2021,"Deer, White-Tailed",49.22701839,-112.1486985
January,2021,"Deer, White-Tailed",53.27800332,-110.0849425
January,2021,"Deer, White-Tailed",52.5352081,-112.6918269
January,2021,"Deer, White-Tailed",49.69160174,-114.1815652
January,2021,"Deer, White-Tailed",51.0378975,-113.5875283
January,2021,"Deer, White-Tailed",50.89390482,-113.3805216
January,2021,"Deer, White-Tailed",54.7086701,-117.1226602
January,2021,"Deer, White-Tailed",54.6504872,-117.0870942
January,2021,"Deer, White-Tailed",54.17336611,-115.7468798
January,2021,"Deer, White-Tailed",55.65177803,-112.1485224
January,2021,"Deer, White-Tailed",52.23051651,-112.719453
January,2021,"Deer, White-Tailed",50.71082073,-113.836517
January,2021,"Deer, White-Tailed",52.28893845,-112.7194215
January,2021,"Deer, White-Tailed",53.97418202,-111.0199575
January,2021,"Deer, White-Tailed",55.1341268,-117.7885751
January,2021,"Deer, White-Tailed",53.87933205,-111.1789629
January,2021,"Deer, White-Tailed",53.87930426,-111.1788317
January,2021,"Deer, White-Tailed",54.8109316,-117.2726008
January,2021,"Deer, White-Tailed",54.7645737,-117.2458737
January,2021,"Deer, White-Tailed",52.19095055,-110.8391545
January,2021,"Deer, White-Tailed",52.62124778,-112.9549731
January,2021,"Deer, White-Tailed",55.0297229,-117.2805978
January,2021,"Deer, White-Tailed",50.90094382,-113.4291379
January,2021,"Deer, White-Tailed",49.40477978,-112.9093183
January,2021,"Deer, White-Tailed",49.35026961,-113.514371
January,2021,"Deer, White-Tailed",53.19252125,-114.3943123
January,2021,"Deer, White-Tailed",49.58579215,-113.6778406
January,2021,"Deer, White-Tailed",55.45691363,-119.897364
January,2021,"Deer, White-Tailed",54.12253445,-112.3745722
January,2021,"Deer, White-Tailed",55.23246584,-118.3776003
January,2021,"Deer, White-Tailed",49.23540855,-113.2460712
January,2021,"Deer, White-Tailed",49.49404112,-111.7122036
January,2021,"Deer, White-Tailed",55.2141731,-118.0039026
January,2021,"Deer, White-Tailed",54.5124507,-112.9525236
January,2021,"Deer, White-Tailed",54.84910965,-117.2728348
January,2021,"Deer, White-Tailed",50.73690487,-114.3255758
January,2021,"Deer, White-Tailed",53.65727477,-111.1453475
January,2021,"Deer, White-Tailed",49.5616473,-113.7303007
January,2021,"Deer, White-Tailed",53.59899173,-115.0223227
January,2021,"Deer, White-Tailed",49.69387785,-112.1721343
January,2021,"Deer, White-Tailed",53.89770855,-115.9088962
January,2021,"Deer, White-Tailed",52.0653532,-113.8816787
January,2021,"Deer, White-Tailed",54.02264827,-110.9044743
January,2021,"Deer, White-Tailed",54.18099925,-111.1096164
January,2021,"Deer, White-Tailed",53.10400626,-110.882627
January,2021,"Deer, White-Tailed",50.04054451,-113.1211575
January,2021,"Deer, White-Tailed",54.2574784,-110.8250573
January,2021,"Deer, White-Tailed",54.18064656,-110.92606
January,2021,"Deer, White-Tailed",54.06594736,-115.4340565
January,2021,"Deer, White-Tailed",53.62269819,-113.2454311
January,2021,"Deer, White-Tailed",53.62362663,-113.2455301
January,2021,"Deer, White-Tailed",52.63641544,-113.6636145
January,2021,"Deer, White-Tailed",53.56893749,-112.9545815
January,2021,"Deer, White-Tailed",51.78774176,-114.4499186
January,2021,"Deer, White-Tailed",49.84466195,-112.1269887
January,2021,"Deer, White-Tailed",52.235318,-113.8248424
January,2021,"Deer, White-Tailed",52.08615457,-114.4124255
January,2021,"Deer, White-Tailed",53.09048455,-113.5679621
January,2021,"Deer, White-Tailed",50.80500979,-113.902629
January,2021,"Deer, White-Tailed",51.02352048,-114.3461385
January,2021,"Deer, White-Tailed",55.27191402,-118.7948914
January,2021,"Deer, White-Tailed",49.58314239,-114.2202934
January,2021,"Deer, White-Tailed",51.0703829,-115.0135183
January,2021,"Deer, White-Tailed",54.09191617,-115.601457
January,2021,"Deer, White-Tailed",52.28869434,-113.4071124
January,2021,"Deer, White-Tailed",54.42769055,-112.9546797
January,2021,"Deer, White-Tailed",49.82746355,-111.6268852
January,2021,"Deer, White-Tailed",51.39424451,-114.470294
January,2021,"Deer, White-Tailed",50.8923056,-114.3485503
January,2021,"Deer, White-Tailed",50.90716403,-113.8700138
January,2021,"Deer, White-Tailed",51.79448521,-113.8638273
January,2021,"Deer, White-Tailed",51.17307545,-114.3344174
January,2021,"Deer, White-Tailed",54.7829444,-112.801403
January,2021,"Deer, White-Tailed",54.601828,-112.80366
January,2021,"Deer, White-Tailed",53.23831381,-117.7956022
January,2021,"Deer, White-Tailed",53.20807254,-110.322269
January,2021,"Deer, White-Tailed",50.84214883,-113.4249025
January,2021,"Deer, White-Tailed",51.96827991,-114.6636979
January,2021,"Deer, White-Tailed",52.49383051,-114.9373179
January,2021,"Deer, White-Tailed",52.00430699,-113.2433029
January,2021,"Deer, White-Tailed",51.14559107,-114.4669344
January,2021,"Deer, White-Tailed",55.3464209,-117.1912946
January,2021,"Deer, White-Tailed",52.3250512,-112.7683438
January,2021,"Deer, White-Tailed",54.7630422,-117.24398
January,2021,"Deer, White-Tailed",53.39656767,-113.2460591
January,2021,"Deer, White-Tailed",52.37459606,-114.763806
January,2021,"Deer, White-Tailed",53.60640455,-115.1747039
January,2021,"Deer, White-Tailed",55.1820735,-117.8888076
January,2021,"Deer, White-Tailed",49.77600319,-112.1799775
January,2021,"Deer, White-Tailed",54.73100465,-117.1584861
January,2021,"Deer, White-Tailed",53.49562199,-114.9846783
January,2021,"Deer, White-Tailed",53.16982893,-115.0009735
January,2021,"Deer, White-Tailed",49.0164603,-111.9863042
January,2021,"Deer, White-Tailed",50.09967437,-111.9196922
January,2021,"Deer, White-Tailed",49.75814517,-112.9599239
January,2021,"Deer, White-Tailed",51.46358573,-113.8258875
January,2021,"Deer, White-Tailed",49.87172774,-112.6226094
January,2021,"Deer, White-Tailed",54.36102317,-116.7168354
January,2021,"Deer, White-Tailed",51.03815513,-112.6818614
January,2021,"Deer, White-Tailed",55.06846712,-117.2988615
January,2021,"Deer, White-Tailed",51.9402771,-112.7188873
January,2021,"Deer, White-Tailed",52.80804392,-114.8771683
January,2021,"Deer, White-Tailed",55.08304142,-117.1857812
January,2021,"Deer, White-Tailed",52.06429347,-113.8834412
January,2021,"Deer, White-Tailed",53.36698276,-112.5955133
January,2021,"Deer, White-Tailed",53.26517023,-114.1200592
January,2021,"Deer, White-Tailed",54.26789482,-111.191357
January,2021,"Deer, White-Tailed",52.82532753,-114.8774995
January,2021,"Deer, White-Tailed",51.53618337,-114.0253775
January,2021,"Deer, White-Tailed",52.46021011,-114.937107
January,2021,"Deer, White-Tailed",52.28596001,-112.2214443
January,2021,"Deer, White-Tailed",54.4865586,-112.8065269
January,2021,"Deer, White-Tailed",49.57150611,-113.7085523
January,2021,"Deer, White-Tailed",53.48288113,-113.2564916
January,2021,"Deer, White-Tailed",53.38429165,-113.2457681
January,2021,"Deer, White-Tailed",54.20141509,-115.8800616
January,2021,"Deer, White-Tailed",50.67952948,-114.2531363
January,2021,"Deer, White-Tailed",53.99004155,-115.9091008
January,2021,"Deer, White-Tailed",50.07903375,-113.1212293
January,2021,"Deer, White-Tailed",54.0640634,-115.4774491
January,2021,"Deer, White-Tailed",53.4688422,-110.3252855
January,2021,"Deer, White-Tailed",51.1543019,-113.4942833
January,2021,"Deer, White-Tailed",53.49938843,-117.3413938
January,2021,"Deer, White-Tailed",53.3860727,-115.4265994
January,2021,"Deer, White-Tailed",51.85268244,-110.0884723
January,2021,"Deer, White-Tailed",55.21651155,-118.9139186
January,2021,"Deer, White-Tailed",55.22948811,-118.8348768
January,2021,"Deer, White-Tailed",54.4297139,-112.9546822
January,2021,"Deer, White-Tailed",55.01331452,-117.281106
January,2021,"Deer, White-Tailed",53.60170367,-115.1377903
January,2021,"Deer, White-Tailed",51.79509734,-114.3207654
January,2021,"Deer, White-Tailed",52.05675288,-113.2424159
January,2021,"Deer, White-Tailed",52.57420505,-110.7966466
January,2021,"Deer, White-Tailed",52.6725373,-112.2247639
January,2021,"Deer, White-Tailed",52.0120395,-113.2445446
January,2021,"Deer, White-Tailed",52.13944294,-114.6137119
January,2021,"Deer, White-Tailed",49.53341198,-113.9857894
January,2021,"Deer, White-Tailed",54.19169306,-115.7840395
January,2021,"Deer, White-Tailed",50.48468359,-113.9746561
January,2021,"Deer, White-Tailed",52.3702384,-113.8257651
January,2021,"Deer, White-Tailed",52.46320909,-113.8564746
January,2021,"Deer, White-Tailed",50.89464113,-113.3843134
January,2021,"Deer, White-Tailed",55.22025514,-118.2457503
January,2021,"Deer, White-Tailed",54.75045728,-118.6820553
January,2021,"Dog, Domestic",49.66498127,-112.6229047
January,2021,"Dog, Domestic",52.2290778,-111.1897219
January,2021,Elk,52.06070562,-113.2419899
January,2021,Elk,51.08786156,-115.0536535
January,2021,Elk,55.83112021,-119.8707704
January,2021,Elk,51.09773163,-115.3279693
January,2021,Elk,50.15920048,-114.182293
January,2021,Elk,51.07615263,-115.0608485
January,2021,Elk,51.1049303,-115.3628318
January,2021,Elk,51.07812716,-115.3336732
January,2021,"Fox, Red",49.7144573,-112.6411049
January,2021,"Fox, Red",49.70379923,-112.7636337
January,2021,"Fox, Red",55.19635757,-119.3846551
January,2021,"Fox, Red",49.5208781,-112.5174993
January,2021,"Fox, Red",49.02815939,-111.4514771
January,2021,"Fox, Red",55.22961452,-118.3912556
January,2021,"Fox, Red",55.31077034,-119.5458415
January,2021,"Fox, Red",52.4498651,-113.98681
January,2021,"Fox, Red",55.29338158,-118.7950403
January,2021,Grouse,53.56996475,-113.2801909
January,2021,Moose,51.79506406,-114.17198
January,2021,Moose,54.9154683,-117.2817303
January,2021,Moose,56.12387067,-111.7953198
January,2021,Moose,55.29691808,-119.5330653
January,2021,Moose,54.56239767,-118.7125828
January,2021,Moose,54.13470159,-115.6793923
January,2021,Moose,52.85792625,-114.3642763
January,2021,Moose,51.79462561,-114.5127877
January,2021,Moose,55.83633352,-119.7241353
January,2021,Moose,55.67543591,-118.3883104
January,2021,Moose,55.22978811,-118.8622845
January,2021,Moose,56.07263486,-118.2262725
January,2021,Moose,53.60444249,-115.2681287
January,2021,Moose,53.97431454,-115.9092733
January,2021,Moose,54.888336,-117.2745978
January,2021,Moose,53.57007775,-112.9544095
January,2021,Moose,54.19511709,-115.8412141
January,2021,Moose,49.96975762,-114.123481
January,2021,Moose,50.89218323,-114.2138017
January,2021,Moose,54.30087594,-118.5396996
January,2021,Moose,53.33308604,-114.757532
January,2021,Moose,51.9381994,-113.2410963
January,2021,Moose,53.4816332,-111.9554426
January,2021,Moose,53.56739225,-115.4261412
January,2021,Moose,54.06832251,-115.5257482
January,2021,Moose,53.33534204,-111.4369807
January,2021,Moose,54.30809688,-116.4103525
January,2021,Moose,54.26782781,-111.0797592
January,2021,Moose,52.02643943,-113.2523077
January,2021,Moose,53.93005136,-118.7375783
January,2021,Moose,52.36161576,-113.7953158
January,2021,Moose,52.1302275,-113.7126172
January,2021,Moose,50.5887015,-114.2309078
January,2021,Moose,53.56983096,-116.4951117
January,2021,Moose,52.584106,-111.0968112
January,2021,Moose,54.60287529,-118.6972114
January,2021,Moose,50.10407248,-114.1683985
January,2021,Moose,49.99008467,-114.1350086
January,2021,Moose,53.57436928,-116.2833336
January,2021,Moose,55.28586844,-118.7943448
January,2021,Moose,54.61325635,-118.6932546
January,2021,Moose,53.85933537,-118.5959983
January,2021,Muskrat,53.49622009,-113.3435133
January,2021,Other Birds,51.51526138,-114.0251255
January,2021,Owl,53.63925565,-113.4112478
January,2021,Owl,52.4694302,-115.7090062
January,2021,Owl,49.5235764,-112.4727409
January,2021,Owl,49.86757993,-112.6256741
January,2021,Owl,50.02000475,-112.6437486
January,2021,Owl,53.48509031,-113.3425138
January,2021,Porcupine,52.4029999,-112.6917539
January,2021,Rabbits and Hares,49.31328981,-112.202996
January,2021,Rabbits and Hares,51.03755958,-113.7003021
January,2021,Rabbits and Hares,51.6191364,-111.6370507
January,2021,Rabbits and Hares,49.2487624,-112.1701577
January,2021,Rabbits and Hares,49.43564252,-112.3947637
January,2021,Rabbits and Hares,49.45603371,-112.4364652
January,2021,Rabbits and Hares,51.06696166,-113.8426237
January,2021,Raccoon,49.66259435,-113.530417
January,2021,Raccoon,49.50427341,-113.3293369
January,2021,Raven/Crow/Magpie,51.46358573,-113.8258875
January,2021,Raven/Crow/Magpie,49.63267415,-114.5715579
January,2021,"Skunk, Striped",49.59387468,-112.7774833
February,2021,"Animal, Unknown",55.0684002,-117.3940426
February,2021,"Cat, Domestic",51.79506163,-114.1694762
February,2021,Coyote,51.03794966,-113.7260886
February,2021,Coyote,53.47383617,-113.343472
February,2021,Coyote,50.97029058,-114.1531313
February,2021,Coyote,51.0973761,-114.0421421
February,2021,Coyote,55.43032065,-119.8195482
February,2021,Coyote,55.71570246,-112.1860751
February,2021,Coyote,51.1430251,-114.0334135
February,2021,Coyote,53.6468246,-113.4532455
February,2021,Coyote,53.64262866,-118.1785416
February,2021,Coyote,52.61475639,-111.167116
February,2021,Coyote,54.8002894,-112.789234
February,2021,Coyote,55.3540903,-112.4731473
February,2021,Coyote,53.61037178,-113.6133551
February,2021,Coyote,51.0579208,-113.9199963
February,2021,Coyote,51.0460667,-114.0133492
February,2021,"Deer, Mule",50.77681487,-113.9413541
February,2021,"Deer, Mule",53.77754216,-115.1424328
February,2021,"Deer, Mule",56.11241497,-117.8788429
February,2021,"Deer, Mule",52.6737236,-112.9550453
February,2021,"Deer, Mule",52.58694458,-111.1027756
February,2021,"Deer, Mule",52.5786255,-110.820695
February,2021,"Deer, Mule",50.01861397,-113.5579349
February,2021,"Deer, Mule",50.29908135,-113.7156863
February,2021,"Deer, Mule",50.31538316,-113.7225934
February,2021,"Deer, Mule",55.23924842,-118.7950499
February,2021,"Deer, Mule",50.11667625,-113.1237824
February,2021,"Deer, Mule",49.83606962,-112.6222559
February,2021,"Deer, Mule",52.5678892,-111.0600838
February,2021,"Deer, Mule",49.4914597,-113.9365499
February,2021,"Deer, Mule",49.74277028,-113.4794889
February,2021,"Deer, Mule",52.5432437,-113.9154003
February,2021,"Deer, Mule",54.22740195,-116.0489309
February,2021,"Deer, Mule",49.6373852,-114.5434695
February,2021,"Deer, Mule",50.39277077,-113.2447285
February,2021,"Deer, Mule",50.30948064,-113.7208174
February,2021,"Deer, Mule",50.02000728,-113.5545552
February,2021,"Deer, Mule",50.12110303,-113.1295574
February,2021,"Deer, Mule",49.71742812,-113.4285186
February,2021,"Deer, Mule",51.73723686,-114.4824999
February,2021,"Deer, Mule",54.06573215,-115.4481466
February,2021,"Deer, Mule",49.55780301,-114.2901623
February,2021,"Deer, Mule",54.11357766,-115.809773
February,2021,"Deer, Mule",49.57397946,-114.2563679
February,2021,"Deer, Mule",53.3458631,-110.6881346
February,2021,"Deer, Mule",53.315128,-110.2575526
February,2021,"Deer, Mule",52.02653779,-113.6009865
February,2021,"Deer, Mule",52.54900143,-111.0604629
February,2021,"Deer, Mule",50.33736432,-113.7603456
February,2021,"Deer, Mule",52.6397263,-114.6360545
February,2021,"Deer, Mule",52.6146881,-111.1670653
February,2021,"Deer, Mule",51.79497098,-114.2260397
February,2021,"Deer, Mule",53.39272591,-111.1818227
February,2021,"Deer, Mule",49.53041127,-113.977957
February,2021,"Deer, Mule",51.79285585,-114.2816604
February,2021,"Deer, Mule",51.66376105,-113.9685006
February,2021,"Deer, Mule",51.66379717,-113.9684911
February,2021,"Deer, Mule",52.50866171,-110.9742159
February,2021,"Deer, Mule",53.78667869,-112.7779701
February,2021,"Deer, Mule",50.76415602,-114.0479824
February,2021,"Deer, Mule",51.78245931,-114.0961901
February,2021,"Deer, Mule",53.19695357,-114.6344084
February,2021,"Deer, Mule",53.28464494,-114.341427
February,2021,"Deer, Mule",50.48458594,-114.0237085
February,2021,"Deer, Mule",52.56022721,-111.0424925
February,2021,"Deer, Mule",49.87336478,-111.2803105
February,2021,"Deer, Mule",54.1363441,-111.8030309
February,2021,"Deer, Mule",52.5796499,-111.631812
February,2021,"Deer, Mule",51.20806035,-114.3272097
February,2021,"Deer, Mule",55.23841622,-119.464235
February,2021,"Deer, Mule",53.58878044,-113.3458489
February,2021,"Deer, Mule",51.03756466,-113.2043483
February,2021,"Deer, Mule",49.55594092,-114.2984166
February,2021,"Deer, Mule",51.47492573,-112.6969415
February,2021,"Deer, Mule",49.92643302,-112.2111088
February,2021,"Deer, Mule",53.3885083,-111.5839954
February,2021,"Deer, Mule",53.50042201,-116.6054071
February,2021,"Deer, Mule",50.69987483,-114.0159398
February,2021,"Deer, Mule",49.67714884,-113.5258215
February,2021,"Deer, Mule",49.75673839,-113.4067772
February,2021,"Deer, Mule",51.58919891,-112.7239256
February,2021,"Deer, Mule",53.16993279,-112.63516
February,2021,"Deer, Mule",50.34289017,-114.2318128
February,2021,"Deer, Mule",52.23498098,-113.823483
February,2021,"Deer, Mule",50.35763415,-113.7877045
February,2021,"Deer, Mule",53.27514865,-114.9767217
February,2021,"Deer, Mule",54.06561862,-112.7795905
February,2021,"Deer, Mule",51.63329783,-111.9360703
February,2021,"Deer, Mule",50.03344079,-110.7075051
February,2021,"Deer, Mule",54.1317371,-111.8179171
February,2021,"Deer, Mule",55.34076287,-118.7694589
February,2021,"Deer, Mule",50.33890111,-113.8720759
February,2021,"Deer, Mule",55.37435632,-118.918033
February,2021,"Deer, Mule",55.28904998,-118.7945023
February,2021,"Deer, Mule",49.48566555,-111.441621
February,2021,"Deer, Unknown",52.7990003,-111.9559249
February,2021,"Deer, Unknown",55.37425566,-118.9135275
February,2021,"Deer, Unknown",50.08492534,-113.1210781
February,2021,"Deer, Unknown",49.70557855,-112.7543206
February,2021,"Deer, Unknown",54.20819672,-115.9723387
February,2021,"Deer, Unknown",55.37449975,-118.9038218
February,2021,"Deer, White-Tailed",51.6639102,-113.7491004
February,2021,"Deer, White-Tailed",53.0180342,-112.5377691
February,2021,"Deer, White-Tailed",52.94914049,-114.3990804
February,2021,"Deer, White-Tailed",57.15519347,-117.5426249
