 Month Observed, Year Observed, Species, Latitude, Longitude
January,2020,"Deer, Mule",49.4255356,-112.8737939
January,2020,"Deer, Mule",49.3360083,-113.0984034
January,2020,"Deer, Mule",52.3250045,-112.7471589
January,2020,"Deer, Mule",51.578260437,-112.723854482
January,2020,"Deer, Mule",49.3288051,-113.0613899
January,2020,"Deer, Mule",49.759275396,-113.290697536
January,2020,"Deer, Mule",49.588466143,-114.163429923
January,2020,"Deer, Mule",50.120851675,-113.128110173
January,2020,"Deer, Mule",50.11952753,-113.126597682
January,2020,"Deer, Mule",50.702442531,-113.940924681
January,2020,"Deer, Mule",52.260913267,-114.858710133
January,2020,"Deer, Mule",49.019193352,-111.986250306
January,2020,"Deer, Mule",49.860111413,-112.626067255
January,2020,"Deer, Mule",54.2006732,-112.0262493
January,2020,"Deer, Mule",50.011763207,-113.574528416
January,2020,"Deer, Mule",51.154316763,-113.84638026
January,2020,"Deer, Mule",51.6488566,-112.8228771
January,2020,"Deer, Mule",51.7071968,-113.4951122
January,2020,"Deer, Mule",53.594083005,-113.245723844
January,2020,"Deer, Mule",49.44879505,-113.308963407
January,2020,"Deer, Mule",49.217920287,-113.629852079
January,2020,"Deer, Mule",49.556428799,-114.333808031
January,2020,"Deer, Mule",50.630159002,-111.970442086
January,2020,"Deer, Mule",50.440892353,-113.828164339
January,2020,"Deer, Mule",50.892083482,-114.347741204
January,2020,"Deer, Mule",51.514957706,-112.724076016
January,2020,"Deer, Mule",52.086208337,-114.937534472
January,2020,"Deer, Mule",52.247448,-111.9693977
January,2020,"Deer, Mule",51.5771311,-112.7227853
January,2020,"Deer, Mule",51.648987,-112.6801056
January,2020,"Deer, Mule",53.134420669,-110.322339183
January,2020,"Deer, Mule",52.263459112,-112.013742146
January,2020,"Deer, Mule",49.431725242,-113.499491228
January,2020,"Deer, Mule",51.6461205,-111.9263572
January,2020,"Deer, Mule",51.050206991,-113.812468238
January,2020,"Deer, Mule",53.221228374,-114.996121796
January,2020,"Deer, Mule",53.87832881,-110.896107993
January,2020,"Deer, Mule",51.632795697,-114.497579439
January,2020,"Deer, Mule",50.35345191,-113.598472682
January,2020,"Deer, Mule",53.34363125,-110.798801783
January,2020,"Deer, Mule",51.73236269,-114.48608391
January,2020,"Deer, Mule",49.518038793,-113.935495131
January,2020,"Deer, Mule",49.586767936,-114.379616138
January,2020,"Deer, Mule",52.1383019,-110.7906252
January,2020,"Deer, Mule",54.477850867,-112.955167182
January,2020,"Deer, Mule",49.555484814,-112.779757214
January,2020,"Deer, Mule",49.464933486,-112.769393823
January,2020,"Deer, Mule",52.3175401,-113.0306688
January,2020,"Deer, Mule",51.532863253,-114.107153071
January,2020,"Deer, Mule",50.019046975,-113.566881123
January,2020,"Deer, Mule",49.320073307,-113.069993141
January,2020,"Deer, Mule",49.302761267,-113.116617806
January,2020,"Deer, Mule",56.233119699,-117.392927389
January,2020,"Deer, Mule",50.378983724,-113.239876963
January,2020,"Deer, Mule",50.68476992,-114.278892947
January,2020,"Deer, Mule",51.7011294,-113.5008154
January,2020,"Deer, Mule",51.8496106,-112.974484
January,2020,"Deer, Unknown",51.649017791,-112.265222012
January,2020,"Deer, Unknown",53.711421829,-113.266644639
January,2020,"Deer, Unknown",51.008885927,-114.480424868
January,2020,"Deer, Unknown",52.760835697,-110.825285688
January,2020,"Deer, Unknown",53.049631246,-113.602559131
January,2020,"Deer, Unknown",52.282225759,-113.887067444
January,2020,"Deer, Unknown",52.387447531,-113.819602456
January,2020,"Deer, Unknown",52.346334536,-113.843824325
January,2020,"Deer, White-Tailed",51.471955,-112.7127955
January,2020,"Deer, White-Tailed",52.230221037,-113.575377744
January,2020,"Deer, White-Tailed",49.631355667,-114.579396791
January,2020,"Deer, White-Tailed",52.7955828,-111.9196788
January,2020,"Deer, White-Tailed",50.840512607,-111.176755987
January,2020,"Deer, White-Tailed",53.765902086,-115.142339068
January,2020,"Deer, White-Tailed",52.185043171,-114.858433195
January,2020,"Deer, White-Tailed",53.31609664,-112.526194286
January,2020,"Deer, White-Tailed",53.006748668,-113.402289664
January,2020,"Deer, White-Tailed",53.006104659,-113.401542112
January,2020,"Deer, White-Tailed",54.700676907,-112.803857401
January,2020,"Deer, White-Tailed",54.699775044,-112.802060992
January,2020,"Deer, White-Tailed",52.662830569,-113.658794639
January,2020,"Deer, White-Tailed",52.266374716,-113.860830426
January,2020,"Deer, White-Tailed",49.21932597,-113.276296227
January,2020,"Deer, White-Tailed",49.247309529,-113.22800828
January,2020,"Deer, White-Tailed",53.5112069,-112.1243792
January,2020,"Deer, White-Tailed",53.939932758,-110.896215105
January,2020,"Deer, White-Tailed",50.678865337,-114.253960513
January,2020,"Deer, White-Tailed",52.217259876,-114.097019107
January,2020,"Deer, White-Tailed",53.482276205,-113.306583166
January,2020,"Deer, White-Tailed",53.426055867,-112.803223729
January,2020,"Deer, White-Tailed",51.037963,-113.561799126
January,2020,"Deer, White-Tailed",51.182970538,-113.20422008
January,2020,"Deer, White-Tailed",51.795047424,-114.544326821
January,2020,"Deer, White-Tailed",50.832342508,-113.418786156
January,2020,"Deer, White-Tailed",53.321013179,-110.322372184
January,2020,"Deer, White-Tailed",51.06037009,-115.137244882
January,2020,"Deer, White-Tailed",49.631185061,-114.63429167
January,2020,"Deer, White-Tailed",49.606335861,-111.450456135
January,2020,"Deer, White-Tailed",49.4649584,-112.7765964
January,2020,"Deer, White-Tailed",52.112353086,-114.620518824
January,2020,"Deer, White-Tailed",53.200474237,-114.855135167
January,2020,"Deer, White-Tailed",53.201376633,-114.854690256
January,2020,"Deer, White-Tailed",51.648774098,-112.045052839
January,2020,"Deer, White-Tailed",52.223950457,-114.596688654
January,2020,"Deer, White-Tailed",53.25500581,-114.976764377
January,2020,"Deer, White-Tailed",53.003405174,-115.532300659
January,2020,"Deer, White-Tailed",52.1251838,-112.7192132
January,2020,"Deer, White-Tailed",51.416020948,-112.828601282
January,2020,"Deer, White-Tailed",51.459015878,-110.951901795
January,2020,"Deer, White-Tailed",55.508335114,-112.354446411
January,2020,"Deer, White-Tailed",51.832641559,-114.662989006
January,2020,"Deer, White-Tailed",52.3755994,-111.420325
January,2020,"Deer, White-Tailed",52.3255012,-113.022112
January,2020,"Deer, White-Tailed",53.3512393,-110.8593071
January,2020,"Deer, White-Tailed",52.36154766,-113.831959837
January,2020,"Deer, White-Tailed",53.0069274,-110.8677323
January,2020,"Deer, White-Tailed",53.069979406,-111.223719455
January,2020,"Deer, White-Tailed",50.511373957,-114.253035402
January,2020,"Deer, White-Tailed",51.79505086,-114.364644969
January,2020,"Deer, White-Tailed",50.601157886,-114.063154366
January,2020,"Deer, White-Tailed",52.853237549,-110.825389288
January,2020,"Deer, White-Tailed",54.18045833,-111.371475
January,2020,"Deer, White-Tailed",51.664166017,-113.806326902
January,2020,"Deer, White-Tailed",52.843595237,-114.230930855
January,2020,"Deer, White-Tailed",49.603596174,-114.181838259
January,2020,"Deer, White-Tailed",51.172735244,-114.331574254
January,2020,"Deer, White-Tailed",50.714984163,-113.44426859
January,2020,"Deer, White-Tailed",51.219892376,-114.542730823
January,2020,"Deer, White-Tailed",51.540785,-112.3256468
January,2020,"Deer, White-Tailed",52.359753107,-114.073722693
January,2020,"Deer, White-Tailed",50.704078908,-113.881689585
January,2020,"Deer, White-Tailed",50.091029417,-112.802815127
January,2020,"Deer, White-Tailed",51.1842806,-114.0009732
January,2020,"Deer, White-Tailed",54.0456134,-111.9102262
January,2020,"Deer, White-Tailed",51.037530745,-113.565145014
January,2020,"Deer, White-Tailed",50.702817547,-114.118085839
January,2020,"Deer, White-Tailed",53.889582226,-110.858876974
January,2020,"Deer, White-Tailed",50.746118417,-114.327691421
January,2020,"Deer, White-Tailed",50.696851141,-114.298773604
January,2020,"Deer, White-Tailed",53.618291931,-115.506095404
January,2020,"Deer, White-Tailed",52.848785976,-114.364100562
January,2020,"Deer, White-Tailed",52.303411912,-115.004412529
January,2020,"Deer, White-Tailed",52.76158995,-114.877282418
January,2020,"Deer, White-Tailed",52.288953076,-113.381288284
January,2020,"Deer, White-Tailed",49.408322803,-112.905507548
January,2020,"Deer, White-Tailed",50.608460015,-111.897896044
January,2020,"Deer, White-Tailed",52.093746179,-114.851442291
January,2020,"Deer, White-Tailed",51.06620775,-115.292718458
January,2020,"Deer, White-Tailed",49.546501847,-113.794659041
January,2020,"Deer, White-Tailed",56.467929499,-117.663344463
January,2020,"Deer, White-Tailed",53.664297996,-115.106796204
January,2020,"Deer, White-Tailed",55.1630112,-112.4796388
January,2020,"Deer, White-Tailed",53.421242628,-110.866551809
January,2020,"Deer, White-Tailed",53.436614242,-113.490553619
January,2020,"Deer, White-Tailed",54.7796749,-112.8020128
January,2020,"Deer, White-Tailed",50.702864402,-114.089288889
January,2020,"Deer, White-Tailed",51.723069088,-114.489996163
January,2020,"Deer, White-Tailed",52.487365176,-115.822172237
January,2020,"Deer, White-Tailed",53.445436112,-114.984228965
January,2020,"Deer, White-Tailed",52.313120214,-113.859756977
January,2020,"Deer, White-Tailed",53.083878025,-114.050928857
January,2020,"Deer, White-Tailed",49.437968629,-111.440690256
January,2020,"Deer, White-Tailed",52.461273681,-114.222410021
January,2020,"Deer, White-Tailed",52.359517862,-111.420147282
January,2020,"Deer, White-Tailed",52.35961336,-111.420216738
January,2020,"Deer, White-Tailed",52.1699485,-112.7195306
January,2020,"Deer, White-Tailed",51.187526516,-114.376221317
January,2020,"Deer, White-Tailed",52.043673531,-115.096889623
January,2020,"Deer, White-Tailed",52.639664204,-114.416621573
January,2020,"Deer, White-Tailed",52.230251762,-113.82431698
January,2020,"Deer, White-Tailed",54.5148453,-112.4505686
January,2020,"Deer, White-Tailed",52.1869769,-112.7192497
January,2020,"Deer, White-Tailed",53.586188923,-113.333881112
January,2020,"Deer, White-Tailed",52.255908935,-114.858295731
January,2020,"Deer, White-Tailed",50.907461797,-113.698644508
January,2020,"Deer, White-Tailed",50.702876488,-114.118344525
January,2020,"Deer, White-Tailed",53.006432466,-113.071572119
January,2020,"Deer, White-Tailed",55.2460166,-119.1540225
January,2020,"Deer, White-Tailed",49.430088517,-112.860698831
January,2020,"Deer, White-Tailed",52.661838232,-113.602298948
January,2020,"Deer, White-Tailed",52.2302891,-110.8617365
January,2020,"Deer, White-Tailed",54.188544837,-115.797448138
January,2020,"Dog, Domestic",51.804131689,-114.0255995
January,2020,Duck/Goose/Swan,49.786470994,-113.017046289
January,2020,Duck/Goose/Swan,51.17326167,-114.0687555
January,2020,Elk,51.060974602,-114.466543567
January,2020,"Fox, Red",49.3186367,-112.2283841
January,2020,"Fox, Red",50.997157716,-115.07336665
January,2020,"Fox, Red",55.574172791,-117.131400576
January,2020,"Fox, Red",49.789305323,-113.523129557
January,2020,Hawk/Eagle,52.124293962,-113.522908113
January,2020,Horse/Cow/Other Livestock,52.95986671,-114.076504508
January,2020,"Lynx, Canada",51.093528889,-114.233608612
January,2020,Moose,53.184847268,-114.526361302
January,2020,Moose,54.510637393,-112.802445553
January,2020,Moose,53.559979093,-115.426487262
January,2020,Moose,53.601469346,-115.136311306
January,2020,Moose,53.78138585,-115.142157432
January,2020,Moose,55.703899717,-117.566116489
January,2020,Moose,55.194376539,-119.153878939
January,2020,Moose,53.161582046,-110.321010184
January,2020,Moose,53.006007661,-111.23746207
January,2020,Moose,52.639699392,-114.651608477
January,2020,Moose,52.639708486,-114.651070526
January,2020,Moose,54.443000291,-112.802246734
January,2020,Moose,51.27054187,-114.278160157
January,2020,Moose,52.9015685,-111.0838756
January,2020,Moose,53.670385152,-112.555845041
January,2020,Moose,52.2536024,-112.7193466
January,2020,Moose,50.281678914,-114.209076635
January,2020,Moose,53.004255278,-114.871686756
January,2020,Moose,52.319347985,-114.304193251
January,2020,Moose,55.374153,-118.8438199
January,2020,Moose,53.864011667,-118.60295
January,2020,Moose,52.667887049,-113.807290818
January,2020,Moose,52.477391598,-114.937351748
January,2020,Moose,52.434706787,-114.601634291
January,2020,Moose,53.5601457,-110.8664604
January,2020,Moose,52.281960314,-113.944147967
January,2020,Moose,53.893509888,-113.645116519
January,2020,Moose,53.134453044,-110.322315583
January,2020,Moose,54.1675557,-112.0260985
January,2020,Moose,54.28088833,-114.662925
January,2020,Moose,54.3381668,-116.6424723
January,2020,Moose,53.575671818,-114.984136513
January,2020,Moose,56.3764786,-111.4872331
January,2020,Moose,52.018415167,-111.185248968
January,2020,Moose,55.1706826,-119.1145085
January,2020,Moose,52.319523118,-114.029507641
January,2020,Moose,52.464982944,-114.35712962
January,2020,Moose,52.4109333,-110.5810582
January,2020,Moose,52.243730115,-114.382582793
January,2020,Moose,56.2133885,-111.7111808
January,2020,Moose,54.1005871,-112.5130169
January,2020,Moose,52.974055777,-111.019754684
January,2020,Owl,52.171851948,-113.813802518
January,2020,Owl,49.523252224,-112.273247726
January,2020,Porcupine,51.036959104,-111.191057931
January,2020,Porcupine,50.567080569,-113.460978408
January,2020,Porcupine,51.466475646,-112.779057194
January,2020,Porcupine,52.1138779,-112.7190211
January,2020,Rabbits and Hares,49.51017583,-112.785499663
January,2020,Rabbits and Hares,52.498044231,-115.998695512
January,2020,Rabbits and Hares,52.906918839,-113.644210844
January,2020,Rabbits and Hares,51.966991344,-111.858378723
January,2020,Rabbits and Hares,49.367170446,-112.267588416
January,2020,Raccoon,49.231897618,-113.250434247
January,2020,"Sheep, Bighorn",51.051427983,-115.245687096
January,2020,"Sheep, Bighorn",51.066195932,-115.292912834
January,2020,"Sheep, Bighorn",51.066903692,-115.191623157
January,2020,"Skunk, Striped",49.1641351,-113.2824138
January,2020,"Skunk, Striped",49.1791373,-112.0955459
January,2020,"Skunk, Striped",49.4649938,-112.6094627
January,2020,"Skunk, Striped",51.386874137,-113.798148427
February,2020,"Animal, Unknown",49.0985809,-112.0388487
February,2020,"Animal, Unknown",49.301002888,-112.212262005
February,2020,"Animal, Unknown",52.843516445,-114.341427538
February,2020,Badger,49.226719,-112.1471445
February,2020,"Cat, Domestic",49.435756207,-112.849419369
February,2020,"Cat, Domestic",49.380037824,-112.852581438
February,2020,"Cat, Domestic",49.786543172,-113.038739244
February,2020,"Cat, Domestic",52.345982992,-110.281778614
February,2020,"Cat, Domestic",52.2945753,-112.5287354
February,2020,"Cat, Domestic",49.557912568,-112.64543071
February,2020,"Cat, Domestic",50.164444778,-112.529868358
February,2020,Coyote,51.147400062,-114.200732075
February,2020,Coyote,53.605560092,-113.352706181
February,2020,Coyote,51.066633635,-113.842993872
February,2020,Coyote,53.949071126,-113.672385786
February,2020,Coyote,51.167819132,-114.001792967
February,2020,Coyote,53.619851572,-113.594795494
February,2020,Coyote,53.733888593,-113.322090538
February,2020,Coyote,49.574886639,-114.254881196
February,2020,Coyote,53.631691721,-113.244795799
February,2020,Coyote,51.088733906,-114.434897388
February,2020,Coyote,51.08818792,-114.23954444
February,2020,Coyote,51.175897778,-113.929270059
February,2020,Coyote,53.7142562,-113.2491596
February,2020,Coyote,52.959824642,-114.33364911
February,2020,"Deer, Mule",52.288557077,-112.281571208
February,2020,"Deer, Mule",55.622870195,-117.131288404
February,2020,"Deer, Mule",50.60074662,-111.910436042
February,2020,"Deer, Mule",51.037597104,-113.479007805
February,2020,"Deer, Mule",49.403513623,-112.910856445
February,2020,"Deer, Mule",49.958427474,-110.34794108
February,2020,"Deer, Mule",50.907401657,-113.709884388
February,2020,"Deer, Mule",49.171655125,-113.481350279
February,2020,"Deer, Mule",49.592287774,-114.185865085
February,2020,"Deer, Mule",49.159610884,-111.803762705
February,2020,"Deer, Mule",49.557720642,-114.29002709
February,2020,"Deer, Mule",49.592022551,-114.184005736
February,2020,"Deer, Mule",50.838304516,-113.420261219
February,2020,"Deer, Mule",54.1185586,-111.8891562
February,2020,"Deer, Mule",54.0755047,-112.1275372
February,2020,"Deer, Mule",50.010883768,-113.574547506
February,2020,"Deer, Mule",51.027715914,-114.466557512
February,2020,"Deer, Mule",50.54375221,-114.251134038
February,2020,"Deer, Mule",51.357631353,-113.557827445
February,2020,"Deer, Mule",50.754389428,-113.974484056
February,2020,"Deer, Mule",49.583520829,-114.375290154
February,2020,"Deer, Mule",51.270716002,-114.395438479
February,2020,"Deer, Mule",49.872348846,-113.502600327
February,2020,"Deer, Mule",50.355660777,-113.782683954
February,2020,"Deer, Mule",52.6747574,-111.3637281
February,2020,"Deer, Mule",52.6817367,-111.401707
February,2020,"Deer, Mule",51.795091806,-114.142551525
February,2020,"Deer, Mule",49.880176684,-113.490593183
February,2020,"Deer, Mule",54.134592126,-115.678965054
February,2020,"Deer, Mule",50.770003237,-112.851378685
February,2020,"Deer, Mule",52.5797947,-112.5250016
February,2020,"Deer, Mule",51.794395479,-113.857172197
February,2020,"Deer, Mule",50.000439835,-110.733214919
February,2020,"Deer, Mule",50.033486205,-110.546441417
February,2020,"Deer, Mule",49.581816997,-114.227309413
February,2020,"Deer, Mule",49.71314388,-113.444318262
February,2020,"Deer, Mule",49.861888726,-113.523208095
February,2020,"Deer, Mule",49.886141928,-113.523251989
February,2020,"Deer, Mule",51.382086066,-114.001681177
February,2020,"Deer, Mule",50.224058912,-113.397356706
February,2020,"Deer, Mule",51.328563457,-114.001929425
February,2020,"Deer, Mule",49.899102479,-113.52726717
February,2020,"Deer, Mule",49.576935251,-114.25149397
February,2020,"Deer, Mule",51.822810069,-113.239687361
February,2020,"Deer, Mule",52.1233845,-111.6459134
February,2020,"Deer, Mule",50.900336257,-113.398109609
February,2020,"Deer, Mule",53.9767237,-112.1083465
February,2020,"Deer, Mule",54.1381642,-111.7983687
February,2020,"Deer, Mule",49.87838714,-113.524721592
February,2020,"Deer, Mule",51.997559066,-110.849342672
February,2020,"Deer, Mule",52.230241913,-111.260110494
February,2020,"Deer, Mule",54.452339172,-112.95450592
February,2020,"Deer, Mule",54.121039318,-115.655585781
February,2020,"Deer, Mule",51.154335728,-113.458989245
February,2020,"Deer, Mule",49.518692494,-112.512344738
February,2020,"Deer, Mule",49.994738549,-110.737329265
February,2020,"Deer, Mule",49.523839562,-112.328238121
February,2020,"Deer, Mule",49.910350093,-110.866154591
February,2020,"Deer, Mule",49.519175857,-113.938246407
February,2020,"Deer, Mule",52.827783434,-111.237657351
February,2020,"Deer, Mule",51.794974417,-114.605940431
February,2020,"Deer, Mule",49.587627234,-114.155452306
February,2020,"Deer, Mule",52.026622812,-113.517331753
February,2020,"Deer, Mule",52.843437251,-113.627713204
February,2020,"Deer, Mule",52.291475686,-113.861527778
February,2020,"Deer, Mule",49.591623237,-114.193234462
February,2020,"Deer, Mule",52.433757512,-113.773140825
February,2020,"Deer, Mule",52.218789007,-111.910383236
February,2020,"Deer, Mule",50.90089181,-113.428638429
February,2020,"Deer, Mule",52.8532238,-110.9136599
February,2020,"Deer, Mule",50.35480485,-113.780902652
February,2020,"Deer, Mule",52.440917363,-114.073921998
February,2020,"Deer, Mule",51.175283846,-114.344319943
February,2020,"Deer, Mule",50.702750393,-114.157380099
February,2020,"Deer, Mule",52.010227428,-111.155300251
February,2020,"Deer, Mule",50.702780963,-114.143585008
February,2020,"Deer, Mule",50.702859577,-114.105845839
February,2020,"Deer, Mule",52.175122225,-110.853493977
February,2020,"Deer, Mule",54.089458958,-115.823317891
February,2020,"Deer, Mule",52.484219949,-110.72436949
February,2020,"Deer, Mule",52.691205606,-110.259716239
February,2020,"Deer, Mule",50.384615247,-114.227238527
February,2020,"Deer, Mule",52.387875111,-113.819591593
February,2020,"Deer, Mule",49.637476481,-114.544037813
February,2020,"Deer, Mule",51.730739367,-114.096061802
February,2020,"Deer, Mule",51.462747669,-112.752902219
February,2020,"Deer, Mule",51.252368762,-114.327304596
February,2020,"Deer, Mule",52.545931176,-110.820739616
February,2020,"Deer, Mule",57.333280797,-111.657434661
February,2020,"Deer, Mule",54.966937088,-119.172931318
February,2020,"Deer, Mule",49.523775413,-112.326424224
February,2020,"Deer, Mule",51.15429306,-113.467094421
February,2020,"Deer, Mule",49.895132035,-110.880660731
February,2020,"Deer, Mule",51.9439533,-112.7188407
February,2020,"Deer, Mule",52.5796387,-112.5318926
February,2020,"Deer, Mule",49.277902865,-112.197282203
February,2020,"Deer, Mule",50.726695703,-113.883200185
February,2020,"Deer, Mule",52.5797894,-112.525022
February,2020,"Deer, Unknown",53.714277902,-113.248468414
February,2020,"Deer, Unknown",53.71071769,-113.242219202
February,2020,"Deer, Unknown",53.758182479,-115.142435124
February,2020,"Deer, Unknown",56.9764737,-117.6239625
February,2020,"Deer, Unknown",55.345259187,-119.153979431
February,2020,"Deer, Unknown",55.201924176,-119.15401202
February,2020,"Deer, Unknown",55.244921569,-119.153997492
February,2020,"Deer, Unknown",56.8670685,-117.6246927
February,2020,"Deer, Unknown",56.8348456,-117.6444528
February,2020,"Deer, Unknown",55.0659643,-112.5093282
February,2020,"Deer, Unknown",49.778869645,-112.165338918
February,2020,"Deer, White-Tailed",50.761038666,-114.405618226
February,2020,"Deer, White-Tailed",49.882147205,-113.528394039
February,2020,"Deer, White-Tailed",56.348016392,-117.663263177
February,2020,"Deer, White-Tailed",53.308026702,-110.238469757
February,2020,"Deer, White-Tailed",50.326204598,-114.230635772
February,2020,"Deer, White-Tailed",52.954580993,-114.411124095
February,2020,"Deer, White-Tailed",53.940379561,-110.895887291
February,2020,"Deer, White-Tailed",49.583064308,-114.374611303
February,2020,"Deer, White-Tailed",51.893473053,-114.3559324
February,2020,"Deer, White-Tailed",50.570647507,-114.23112494
February,2020,"Deer, White-Tailed",49.600435,-112.7792488
February,2020,"Deer, White-Tailed",49.591729646,-114.181836248
February,2020,"Deer, White-Tailed",52.282177255,-113.884008006
February,2020,"Deer, White-Tailed",54.6319135,-112.6013563
February,2020,"Deer, White-Tailed",54.11265302,-112.247114857
February,2020,"Deer, White-Tailed",54.119057346,-112.164311337
February,2020,"Deer, White-Tailed",52.211145907,-113.813876548
February,2020,"Deer, White-Tailed",52.351425073,-113.840234495
February,2020,"Deer, White-Tailed",52.372665002,-113.822872895
February,2020,"Deer, White-Tailed",54.58723542,-112.828244716
February,2020,"Deer, White-Tailed",52.8003722,-111.9703146
February,2020,"Deer, White-Tailed",49.575694855,-114.253602857
February,2020,"Deer, White-Tailed",53.051610813,-113.805404491
February,2020,"Deer, White-Tailed",50.702913394,-114.085698752
February,2020,"Deer, White-Tailed",52.230470489,-113.270820995
February,2020,"Deer, White-Tailed",51.0732902,-115.3065453
February,2020,"Deer, White-Tailed",52.1769267,-112.7193201
February,2020,"Deer, White-Tailed",50.702977794,-114.111006766
February,2020,"Deer, White-Tailed",50.702927308,-114.087255187
February,2020,"Deer, White-Tailed",50.077132121,-113.123107356
February,2020,"Deer, White-Tailed",49.013164338,-111.986272382
February,2020,"Deer, White-Tailed",51.120064441,-114.667624125
February,2020,"Deer, White-Tailed",52.664042,-111.3282068
February,2020,"Deer, White-Tailed",52.6525676,-111.3077894
February,2020,"Deer, White-Tailed",52.667708344,-113.458640261
February,2020,"Deer, White-Tailed",51.187940321,-114.37845859
February,2020,"Deer, White-Tailed",50.702820774,-114.104103819
February,2020,"Deer, White-Tailed",49.615543725,-114.452252361
February,2020,"Deer, White-Tailed",54.118256305,-112.166465135
February,2020,"Deer, White-Tailed",49.581893147,-114.23343583
February,2020,"Deer, White-Tailed",53.460626489,-113.244895041
