 Month Observed, Year Observed, Species, Latitude, Longitude
January,2019,"Deer, Mule",49.592278674,-114.190178635
January,2019,"Deer, Mule",52.636600536,-111.21847406
January,2019,"Deer, Mule",52.481918561,-110.7202705
January,2019,"Deer, Mule",52.533565724,-111.003195941
January,2019,"Deer, Mule",50.705885009,-113.880061582
January,2019,"Deer, Mule",50.003471256,-113.571590213
January,2019,"Deer, Mule",49.4783995,-113.9367495
January,2019,"Deer, Mule",52.316072895,-113.279279619
January,2019,"Deer, Mule",51.799255726,-114.863742208
January,2019,"Deer, Mule",51.940354272,-113.948925302
January,2019,"Deer, Mule",49.873524167,-113.508732778
January,2019,"Deer, Mule",49.873480642,-113.487965185
January,2019,"Deer, Mule",49.559036582,-114.286688537
January,2019,"Deer, Mule",49.3936067,-112.9217053
January,2019,"Deer, Mule",49.943737018,-113.541769109
January,2019,"Deer, Mule",50.823357144,-113.996577363
January,2019,"Deer, Mule",51.649197866,-113.053492354
January,2019,"Deer, Mule",50.687116366,-113.88022768
January,2019,"Deer, Mule",50.462138913,-113.828103493
January,2019,"Deer, Mule",51.299763783,-113.839537259
January,2019,"Deer, Mule",52.676111385,-113.609271543
January,2019,"Deer, Mule",50.702813441,-113.97732349
January,2019,"Deer, Mule",52.079441752,-113.242403353
January,2019,"Deer, Mule",51.299773464,-113.839594843
January,2019,"Deer, Mule",51.299687382,-113.873970537
January,2019,"Deer, Mule",52.5438983,-110.8207098
January,2019,"Deer, Mule",52.3337254,-113.216461
January,2019,"Deer, Mule",52.1403954,-113.2430063
January,2019,"Deer, Mule",51.79455725,-113.569586752
January,2019,"Deer, Mule",53.331353192,-111.091603705
January,2019,"Deer, Mule",51.342183692,-112.496972733
January,2019,"Deer, Mule",53.301347089,-112.476236886
January,2019,"Deer, Mule",52.134027178,-111.67712912
January,2019,"Deer, Mule",52.288687248,-112.293051398
January,2019,"Deer, Mule",51.649003783,-113.3231733
January,2019,"Deer, Mule",53.2356995,-113.1475244
January,2019,"Deer, Mule",51.226873842,-114.693614482
January,2019,"Deer, Mule",50.759477183,-113.974417012
January,2019,"Deer, Mule",50.7770056,-112.3124184
January,2019,"Deer, Mule",50.484463593,-114.065192068
January,2019,"Deer, Mule",52.3175294,-113.0673021
January,2019,"Deer, Mule",54.073890686,-112.128608704
January,2019,"Deer, Mule",50.244480598,-113.028773424
January,2019,"Deer, Mule",52.288667,-113.3452421
January,2019,"Deer, Mule",51.664273641,-113.852484031
January,2019,"Deer, Mule",51.664230307,-113.830597708
January,2019,"Deer, Mule",51.794397156,-113.841190087
January,2019,"Deer, Mule",51.4676075,-112.784064
January,2019,"Deer, Mule",50.805594121,-114.301908873
January,2019,"Deer, Unknown",52.8917537,-111.0036869
January,2019,"Deer, Unknown",53.0149297,-110.8787138
January,2019,"Deer, Unknown",52.868773691,-113.644610826
January,2019,"Deer, Unknown",52.569981298,-113.662925913
January,2019,"Deer, Unknown",52.483527278,-113.764835819
January,2019,"Deer, Unknown",52.883704248,-113.645714042
January,2019,"Deer, Unknown",51.648747088,-112.844453808
January,2019,"Deer, White-Tailed",50.731936419,-113.887731447
January,2019,"Deer, White-Tailed",50.907427304,-113.653585416
January,2019,"Deer, White-Tailed",53.454490753,-114.288858098
January,2019,"Deer, White-Tailed",54.5673912,-112.8034931
January,2019,"Deer, White-Tailed",54.6239981,-112.8035702
January,2019,"Deer, White-Tailed",54.956294074,-112.967449037
January,2019,"Deer, White-Tailed",49.5237794,-112.2300443
January,2019,"Deer, White-Tailed",49.5803751,-112.7776156
January,2019,"Deer, White-Tailed",49.123706481,-112.06970159
January,2019,"Deer, White-Tailed",53.6780192,-113.0742852
January,2019,"Deer, White-Tailed",53.5700677,-113.1399879
January,2019,"Deer, White-Tailed",52.322920354,-112.798781991
January,2019,"Deer, White-Tailed",50.97961684,-113.775684325
January,2019,"Deer, White-Tailed",53.251933605,-114.97518003
January,2019,"Deer, White-Tailed",52.464073291,-114.061972182
January,2019,"Deer, White-Tailed",52.9097663,-111.2222626
January,2019,"Deer, White-Tailed",51.086427523,-114.49016619
January,2019,"Deer, White-Tailed",49.87358584,-113.310352425
January,2019,"Deer, White-Tailed",49.4358289,-112.8490152
January,2019,"Deer, White-Tailed",49.791852152,-112.172041275
January,2019,"Deer, White-Tailed",49.341678527,-113.297786922
January,2019,"Deer, White-Tailed",50.173328148,-113.651722794
January,2019,"Deer, White-Tailed",52.462029376,-114.252003891
January,2019,"Deer, White-Tailed",49.696407062,-113.487079785
January,2019,"Deer, White-Tailed",49.4214093,-112.8617848
January,2019,"Deer, White-Tailed",49.854170422,-112.12712632
January,2019,"Deer, White-Tailed",49.4707238,-112.4612296
January,2019,"Deer, White-Tailed",50.753038152,-114.31971621
January,2019,"Deer, White-Tailed",52.931283885,-114.914950691
January,2019,"Deer, White-Tailed",52.817375748,-114.877585257
January,2019,"Deer, White-Tailed",54.323376926,-110.520713006
January,2019,"Deer, White-Tailed",54.180779699,-110.867818933
January,2019,"Deer, White-Tailed",49.427131948,-114.230802473
January,2019,"Deer, White-Tailed",50.564738857,-113.82877818
January,2019,"Deer, White-Tailed",49.2474206,-113.227766
January,2019,"Deer, White-Tailed",52.282835806,-114.028392489
January,2019,"Deer, White-Tailed",52.484049384,-113.763254309
January,2019,"Deer, White-Tailed",52.959886207,-113.839552179
January,2019,"Deer, White-Tailed",49.5784858,-114.3687998
January,2019,"Deer, White-Tailed",49.214824317,-113.283888023
January,2019,"Deer, White-Tailed",53.252825641,-114.97809425
January,2019,"Deer, White-Tailed",53.103850273,-114.652341306
January,2019,"Deer, White-Tailed",52.076951155,-113.86728741
January,2019,"Deer, White-Tailed",49.724803063,-113.401917981
January,2019,"Deer, White-Tailed",49.719161176,-113.423674511
January,2019,"Deer, White-Tailed",49.523620036,-112.330111898
January,2019,"Deer, White-Tailed",50.915212543,-114.520969978
January,2019,"Deer, White-Tailed",49.509808097,-114.202345053
January,2019,"Deer, White-Tailed",49.558113065,-114.350892213
January,2019,"Deer, White-Tailed",52.274142508,-112.109699193
January,2019,"Deer, White-Tailed",50.786817927,-113.95324552
January,2019,"Deer, White-Tailed",50.715749844,-113.882756969
January,2019,"Deer, White-Tailed",53.1452099,-112.6355179
January,2019,"Deer, White-Tailed",51.852762695,-112.733018166
January,2019,"Deer, White-Tailed",53.192488,-112.8666688
January,2019,"Deer, White-Tailed",53.3125571,-112.8062237
January,2019,"Deer, White-Tailed",52.4633274,-113.3985216
January,2019,"Deer, White-Tailed",50.031349232,-114.150149067
January,2019,"Deer, White-Tailed",51.648727474,-112.822391549
January,2019,"Deer, White-Tailed",53.161611505,-110.199838809
January,2019,"Deer, White-Tailed",50.695765751,-114.287661234
January,2019,"Deer, White-Tailed",53.017844348,-112.383584795
January,2019,"Deer, White-Tailed",53.608837961,-115.219723061
January,2019,"Deer, White-Tailed",52.29061936,-114.382598586
January,2019,"Deer, White-Tailed",50.031381918,-114.149885445
January,2019,"Deer, White-Tailed",52.3139406,-112.8855669
January,2019,"Deer, White-Tailed",52.6506275,-111.3029128
January,2019,"Deer, White-Tailed",52.3600254,-112.6918887
January,2019,"Deer, White-Tailed",52.841260107,-113.644109834
January,2019,"Deer, White-Tailed",52.7818088,-112.7287174
January,2019,"Deer, White-Tailed",51.79499839,-114.804613497
January,2019,"Deer, White-Tailed",53.2506315,-112.9837004
January,2019,"Dog, Domestic",51.299667978,-113.777381005
January,2019,"Dog, Domestic",50.978268908,-114.51943992
January,2019,"Dog, Domestic",55.470176018,-119.927950222
January,2019,Elk,49.637047305,-114.548534245
January,2019,Elk,53.378842819,-117.627488784
January,2019,Elk,49.635783745,-114.580701605
January,2019,Elk,50.184834818,-114.181652397
January,2019,"Fox, Red",50.5958842,-111.9074232
January,2019,"Fox, Red",49.798852373,-113.074650415
January,2019,Hawk/Eagle,49.7971829,-113.0737464
January,2019,Moose,53.09979915,-114.464781135
January,2019,Moose,54.933810015,-113.497669777
January,2019,Moose,53.435539497,-113.196041129
January,2019,Moose,53.4346055,-113.1952509
January,2019,Moose,53.2504982,-112.8055647
January,2019,Moose,50.269216541,-114.207543545
January,2019,Moose,53.904919462,-113.644739985
January,2019,Moose,54.3035104,-116.3532451
January,2019,Moose,52.573011696,-113.663359394
January,2019,Moose,51.267753765,-114.265429904
January,2019,Moose,53.034908264,-114.464814244
January,2019,Moose,52.457645047,-110.673369057
January,2019,Moose,53.213696183,-114.917457551
January,2019,Moose,55.9879518,-111.9780501
January,2019,Moose,51.267141542,-114.267495191
January,2019,Moose,54.5516776,-112.8031601
January,2019,Moose,51.262002606,-112.628360689
January,2019,Moose,52.46333313,-113.335281372
January,2019,Moose,52.269893722,-113.596929442
January,2019,Owl,49.4941442,-112.4927547
January,2019,Owl,49.576498877,-112.60989815
January,2019,Owl,53.551546773,-113.310857853
January,2019,Porcupine,50.8339446,-111.6376792
January,2019,Rabbits and Hares,49.5077049,-112.5053098
January,2019,Rabbits and Hares,49.708279967,-112.738936544
January,2019,Rabbits and Hares,49.491886429,-112.202595518
January,2019,Rabbits and Hares,49.443021332,-112.412893216
January,2019,Rabbits and Hares,49.086383839,-112.030672921
January,2019,Rabbits and Hares,49.4553826,-112.43486
January,2019,Rabbits and Hares,49.027092523,-111.274343171
January,2019,Rabbits and Hares,52.225601426,-111.922550081
January,2019,Raven/Crow/Magpie,49.482940477,-112.478683135
February,2019,"Animal, Unknown",51.3387014,-114.0020289
February,2019,"Animal, Unknown",51.183471238,-112.946316612
February,2019,"Animal, Unknown",51.649072178,-113.065438729
February,2019,Coyote,49.701756,-112.8436243
February,2019,Coyote,50.5278558,-111.7761326
February,2019,Coyote,51.152859752,-114.155891109
February,2019,Coyote,50.7322204,-112.3359698
February,2019,Coyote,53.586733463,-113.245708011
February,2019,Coyote,52.634645974,-112.955462225
February,2019,Coyote,51.5118591,-112.7240125
February,2019,Coyote,51.6489335,-112.7153354
February,2019,Coyote,51.707017622,-113.368534521
February,2019,"Deer, Mule",49.0060009,-111.9738333
February,2019,"Deer, Mule",49.87405896,-113.290094936
February,2019,"Deer, Mule",52.492271058,-110.845716409
February,2019,"Deer, Mule",52.622569341,-111.186618134
February,2019,"Deer, Mule",52.843530528,-110.661526151
February,2019,"Deer, Mule",49.999143425,-113.569372647
February,2019,"Deer, Mule",49.393899188,-112.928140927
February,2019,"Deer, Mule",50.002623489,-113.57125584
February,2019,"Deer, Mule",49.997787383,-113.569113761
February,2019,"Deer, Mule",49.993269956,-113.566251258
February,2019,"Deer, Mule",50.9072031,-113.8327703
February,2019,"Deer, Mule",53.040177098,-113.437360013
February,2019,"Deer, Mule",50.8339528,-111.6304798
February,2019,"Deer, Mule",53.395814778,-113.037541336
February,2019,"Deer, Mule",49.873368004,-113.292461325
February,2019,"Deer, Mule",50.603243201,-113.880785108
February,2019,"Deer, Mule",50.440453685,-113.828159496
February,2019,"Deer, Mule",49.503613296,-113.947982909
February,2019,"Deer, Mule",51.781689855,-114.096088205
February,2019,"Deer, Mule",50.602863572,-113.879580125
February,2019,"Deer, Mule",50.8035597,-111.9386125
February,2019,"Deer, Mule",49.692185751,-114.179662317
February,2019,"Deer, Mule",51.814651731,-114.087048993
February,2019,"Deer, Mule",51.815896402,-114.085887345
February,2019,"Deer, Mule",49.861161774,-112.626340259
February,2019,"Deer, Mule",49.012868218,-111.37009258
February,2019,"Deer, Mule",51.031435198,-115.0342135
February,2019,"Deer, Mule",53.31419909,-111.395841091
February,2019,"Deer, Mule",52.6914125,-111.4171183
February,2019,"Deer, Mule",50.805752549,-114.302096171
February,2019,"Deer, Mule",52.7482654,-111.2615927
February,2019,"Deer, Mule",51.843387955,-114.663166367
February,2019,"Deer, Mule",51.843344537,-114.663202828
February,2019,"Deer, Mule",51.503283857,-113.054577886
February,2019,"Deer, Mule",53.332545065,-112.581827385
February,2019,"Deer, Mule",53.366812519,-112.727954742
February,2019,"Deer, Mule",50.8486438,-113.4809455
February,2019,"Deer, Mule",50.212270705,-114.116540125
February,2019,"Deer, White-Tailed",53.01397115,-114.867184069
February,2019,"Deer, White-Tailed",53.2102944,-114.865063
February,2019,"Deer, White-Tailed",53.10429391,-114.751336612
February,2019,"Deer, White-Tailed",53.1530351,-114.3186121
February,2019,"Deer, White-Tailed",53.788092085,-115.142365303
February,2019,"Deer, White-Tailed",49.254214676,-113.298129616
February,2019,"Deer, White-Tailed",51.940635732,-114.165103663
February,2019,"Deer, White-Tailed",52.017954332,-113.975884337
February,2019,"Deer, White-Tailed",52.959629092,-113.621816905
February,2019,"Deer, White-Tailed",49.007004098,-111.982565832
February,2019,"Deer, White-Tailed",49.133354999,-112.076537562
February,2019,"Deer, White-Tailed",49.718068699,-113.426702679
February,2019,"Deer, White-Tailed",49.479530052,-113.302697305
February,2019,"Deer, White-Tailed",52.1350698,-112.719079
February,2019,"Deer, White-Tailed",50.892219286,-114.23255987
February,2019,"Deer, White-Tailed",49.4298423,-112.8612079
February,2019,"Deer, White-Tailed",52.629984463,-112.955329791
February,2019,"Deer, White-Tailed",50.1982837,-112.0973682
February,2019,"Deer, White-Tailed",53.361060397,-111.175228524
February,2019,"Deer, White-Tailed",53.307453793,-111.378598317
February,2019,"Deer, White-Tailed",53.359391769,-112.647141029
February,2019,"Deer, White-Tailed",53.343141411,-110.383036351
February,2019,"Deer, White-Tailed",52.894653208,-114.871829655
February,2019,"Deer, White-Tailed",53.006113912,-114.871546934
February,2019,"Deer, White-Tailed",50.602650843,-113.882177064
February,2019,"Deer, White-Tailed",53.346618618,-110.519426707
February,2019,"Deer, White-Tailed",53.161644182,-110.380496225
February,2019,"Deer, White-Tailed",53.113475586,-111.223964223
February,2019,"Deer, White-Tailed",52.3212658,-112.7059343
February,2019,Elk,52.613845222,-110.820410438
February,2019,Elk,49.636071519,-114.540369648
February,2019,Elk,49.52154117,-114.045267934
February,2019,Elk,51.093749601,-115.348510278
February,2019,Elk,50.304017323,-114.226809265
February,2019,Elk,50.33920653,-113.831703915
February,2019,Elk,51.06931795,-115.079693767
February,2019,"Fox, Red",52.361136,-110.2689661
February,2019,Horse/Cow/Other Livestock,54.5371545,-112.4504731
February,2019,Moose,52.319335632,-114.320118435
February,2019,Moose,51.13357692,-114.224101156
February,2019,Moose,54.1880365,-116.609523
February,2019,Moose,54.587295532,-112.91860199
February,2019,Rabbits and Hares,49.5238464,-112.297459572
February,2019,Rabbits and Hares,49.289175631,-111.853488721
February,2019,Rabbits and Hares,50.4266376,-112.6063541
February,2019,Rabbits and Hares,50.4916023,-111.6637293
February,2019,Rabbits and Hares,50.5722041,-111.988321
February,2019,"Skunk, Striped",49.526739578,-112.410379685
March,2019,Beaver,53.624900133,-113.245946049
March,2019,"Cat, Domestic",50.7087268,-111.8973838
March,2019,"Cat, Domestic",49.636089904,-114.511288293
March,2019,"Cat, Domestic",49.536625128,-112.548137521
March,2019,"Cat, Domestic",49.873162229,-113.046487598
March,2019,"Cat, Domestic",49.69802099,-112.658655345
March,2019,"Cat, Domestic",49.873686936,-113.276767479
March,2019,"Cat, Domestic",51.299557337,-113.250795901
March,2019,"Cat, Domestic",51.386953681,-113.307703072
March,2019,"Cat, Domestic",51.53991486,-113.497944514
March,2019,"Cat, Domestic",51.649171118,-113.065195216
March,2019,Cougar,54.6699202,-117.0967331
March,2019,Coyote,51.037628628,-113.182112652
March,2019,Coyote,50.5150395,-111.7355072
March,2019,Coyote,50.436926,-111.5516309
March,2019,Coyote,50.3598248,-112.0204378
March,2019,Coyote,49.873123745,-112.835661763
March,2019,Coyote,52.946780263,-114.18087719
March,2019,Coyote,53.5700824,-113.2970008
March,2019,Coyote,53.159904939,-110.281156147
March,2019,Coyote,52.653276147,-113.662992669
March,2019,Coyote,55.189858479,-119.405077798
March,2019,Coyote,51.109293541,-114.224115741
March,2019,"Deer, Mule",49.640473195,-114.189957976
March,2019,"Deer, Mule",50.738507295,-114.04809421
March,2019,"Deer, Mule",49.637005832,-113.355482554
March,2019,"Deer, Mule",53.015162298,-110.879030738
March,2019,"Deer, Mule",50.7758941,-112.3330766
March,2019,"Deer, Mule",50.6318864,-111.8971932
March,2019,"Deer, Mule",49.728577817,-113.495412447
March,2019,"Deer, Mule",50.018921157,-113.616933863
March,2019,"Deer, Mule",50.5834811,-111.8840504
March,2019,"Deer, Mule",49.5856913,-112.7758094
March,2019,"Deer, Mule",49.8392314,-112.6224144
March,2019,"Deer, Mule",49.160192145,-111.656036228
March,2019,"Deer, Mule",50.455582,-112.2129856
March,2019,"Deer, Mule",49.588951473,-114.202104094
March,2019,"Deer, Mule",53.011902788,-110.875079702
March,2019,"Deer, Mule",52.064513198,-113.979926832
March,2019,"Deer, Mule",50.5825709,-111.8817427
March,2019,"Deer, Mule",49.873581762,-113.282862725
March,2019,"Deer, Mule",49.743566777,-113.481531914
March,2019,"Deer, Mule",49.546809879,-113.782225326
March,2019,"Deer, Mule",50.151476558,-112.639364228
March,2019,"Deer, Mule",53.000522177,-111.237475919
March,2019,"Deer, Mule",49.742227383,-113.333617521
March,2019,"Deer, Mule",49.583271216,-114.219758827
March,2019,"Deer, Mule",49.624313163,-114.660857488
March,2019,"Deer, Mule",51.154087858,-113.473481265
March,2019,"Deer, Mule",50.8992148,-113.4005994
March,2019,"Deer, Mule",50.752662674,-113.974857308
March,2019,"Deer, Mule",49.702870081,-112.848275052
March,2019,"Deer, Mule",54.560190747,-114.102806049
March,2019,"Deer, Mule",55.920965042,-115.163702464
March,2019,"Deer, Mule",57.88363473,-115.493061785
March,2019,"Deer, Mule",49.702637325,-113.654323895
March,2019,"Deer, Mule",54.0658006,-112.1310129
March,2019,"Deer, Mule",50.696747785,-113.892325489
March,2019,"Deer, Mule",51.038955842,-113.497195691
March,2019,"Deer, Mule",56.357308351,-117.222866658
March,2019,"Deer, Mule",50.9797691,-113.8752083
March,2019,"Deer, Mule",51.219262308,-113.673307691
March,2019,"Deer, Mule",52.5452334,-110.8207567
March,2019,"Deer, Mule",52.3127912,-112.5856464
March,2019,"Deer, Mule",50.9880547,-114.5020064
March,2019,"Deer, Mule",51.6341614,-111.9466549
March,2019,"Deer, Mule",50.630032806,-113.97494991
March,2019,"Deer, Mule",50.892048553,-114.3250613
March,2019,"Deer, Mule",52.8471278,-112.9552048
March,2019,"Deer, Mule",50.354209019,-112.850407942
March,2019,"Deer, Mule",52.7756713,-112.9670251
March,2019,"Deer, Mule",52.402764196,-114.073490175
March,2019,"Deer, Mule",51.707220421,-113.488203635
March,2019,"Deer, Mule",53.238117207,-117.794653773
March,2019,"Deer, Mule",51.0381608,-113.801263
March,2019,"Deer, Mule",52.410331839,-114.073890327
March,2019,"Deer, Mule",52.5327565,-110.2689373
March,2019,"Deer, Mule",53.39495112,-110.866493587
March,2019,"Deer, Mule",51.037739,-113.395233
March,2019,"Deer, Mule",51.794589185,-113.588225932
March,2019,"Deer, Mule",50.7934949,-113.4209813
March,2019,"Deer, Mule",51.61079341,-112.74737665
March,2019,"Deer, Mule",51.0379993,-113.7901004
March,2019,"Deer, Mule",51.037789643,-113.793017216
March,2019,"Deer, Unknown",49.432066184,-113.308398406
March,2019,"Deer, Unknown",52.035223143,-113.919655479
March,2019,"Deer, Unknown",51.503467751,-113.515847186
March,2019,"Deer, Unknown",56.130760303,-117.854001755
March,2019,"Deer, Unknown",51.820690514,-113.240059723
March,2019,"Deer, Unknown",52.280887677,-112.160183899
March,2019,"Deer, Unknown",52.3176318,-112.6707528
March,2019,"Deer, Unknown",52.3176211,-112.6479725
March,2019,"Deer, Unknown",52.7690724,-112.9645751
March,2019,"Deer, White-Tailed",53.1840628,-110.3222837
March,2019,"Deer, White-Tailed",53.104358322,-114.695964754
March,2019,"Deer, White-Tailed",53.010954915,-115.526065528
March,2019,"Deer, White-Tailed",49.479546061,-113.302075939
March,2019,"Deer, White-Tailed",52.847165912,-110.511943661
March,2019,"Deer, White-Tailed",53.594099768,-113.347300189
March,2019,"Deer, White-Tailed",49.246533199,-113.229695666
March,2019,"Deer, White-Tailed",49.4308788,-112.858188
March,2019,"Deer, White-Tailed",49.4031629,-112.9110138
March,2019,"Deer, White-Tailed",49.719806844,-113.450227577
March,2019,"Deer, White-Tailed",49.717888338,-113.427457857
March,2019,"Deer, White-Tailed",53.1614289,-110.9481632
March,2019,"Deer, White-Tailed",53.1110336,-111.2238343
March,2019,"Deer, White-Tailed",49.510133069,-113.335522773
March,2019,"Deer, White-Tailed",49.560910855,-112.588934172
March,2019,"Deer, White-Tailed",49.464969621,-112.568946853
March,2019,"Deer, White-Tailed",53.3435739,-110.4283251
March,2019,"Deer, White-Tailed",50.774182375,-113.939588517
March,2019,"Deer, White-Tailed",53.1112129,-115.2435411
March,2019,"Deer, White-Tailed",50.758720916,-113.974707015
March,2019,"Deer, White-Tailed",50.219871,-112.0973936
March,2019,"Deer, White-Tailed",49.445798082,-112.417765714
March,2019,"Deer, White-Tailed",49.2269233,-113.297201
March,2019,"Deer, White-Tailed",52.289007563,-113.4047148
March,2019,"Deer, White-Tailed",49.5831852,-112.618867531
March,2019,"Deer, White-Tailed",53.1994841,-114.9496771
March,2019,"Deer, White-Tailed",49.989344694,-113.699450847
March,2019,"Deer, White-Tailed",51.037881239,-113.36847675
March,2019,"Deer, White-Tailed",53.5114764,-113.3196221
March,2019,"Deer, White-Tailed",53.2787609,-110.1665698
March,2019,"Deer, White-Tailed",53.1051961,-114.6041261
March,2019,"Deer, White-Tailed",53.1042786,-114.6599815
March,2019,"Deer, White-Tailed",53.3670437,-114.9432931
March,2019,"Deer, White-Tailed",49.735887704,-113.470073196
March,2019,"Deer, White-Tailed",54.4661574,-112.9546641
March,2019,"Deer, White-Tailed",54.1268427,-111.8327505
March,2019,"Deer, White-Tailed",50.8966386,-114.5521768
March,2019,"Deer, White-Tailed",50.804987339,-113.914885093
March,2019,"Deer, White-Tailed",51.962092453,-113.241015503
March,2019,"Deer, White-Tailed",51.649241537,-112.992397461
March,2019,"Deer, White-Tailed",50.8997004,-114.3807598
March,2019,"Deer, White-Tailed",53.495781343,-117.352276621
March,2019,"Deer, White-Tailed",50.752500578,-114.321317283
March,2019,"Deer, White-Tailed",50.752644592,-114.32061581
March,2019,"Deer, White-Tailed",50.978088244,-115.081978115
March,2019,"Deer, White-Tailed",53.454092456,-114.698534822
March,2019,"Deer, White-Tailed",50.75182001,-114.32270247
March,2019,"Deer, White-Tailed",53.541086158,-116.960784998
March,2019,"Deer, White-Tailed",56.223496702,-117.610605202
March,2019,"Deer, White-Tailed",52.4051663,-112.9813847
March,2019,"Deer, White-Tailed",51.461006993,-113.235290162
March,2019,"Deer, White-Tailed",52.676086659,-113.633717783
March,2019,"Deer, White-Tailed",52.3611272,-110.0405218
March,2019,"Deer, White-Tailed",54.5930266,-112.6891315
March,2019,"Deer, White-Tailed",51.0233185,-114.3995051
March,2019,"Deer, White-Tailed",51.580126835,-114.024931043
March,2019,"Deer, White-Tailed",53.2911115,-114.7576221
March,2019,"Deer, White-Tailed",50.9865128,-113.5398834
March,2019,"Deer, White-Tailed",54.5872708,-112.8676949
March,2019,"Deer, White-Tailed",54.522090912,-112.955085754
March,2019,"Deer, White-Tailed",54.4661367,-112.9548366
March,2019,"Deer, White-Tailed",52.843339532,-113.965720357
March,2019,"Deer, White-Tailed",51.21257971,-113.901141901
March,2019,"Dog, Domestic",49.786370723,-113.008626457
March,2019,"Dog, Domestic",55.895966431,-113.471987704
March,2019,"Dog, Domestic",52.843411365,-113.565973062
March,2019,Duck/Goose/Swan,51.0377703,-113.3569283
March,2019,Elk,49.8965897,-114.1433897
March,2019,Elk,51.098554699,-115.354196526
March,2019,Elk,52.3177657,-110.6116861
March,2019,"Fox, Red",49.9580101,-112.7797672
March,2019,Grouse,51.052800546,-115.015913328
March,2019,Grouse,49.47963148,-112.20426963
March,2019,Moose,53.232212791,-114.057405554
March,2019,Moose,52.572451077,-113.662972375
March,2019,Moose,53.204552355,-114.852542393
March,2019,Moose,53.202988163,-114.852954783
March,2019,Moose,53.60354722,-115.148781818
March,2019,Moose,52.3175257,-110.6385973
March,2019,Moose,52.026650669,-112.991757215
March,2019,Moose,56.209347686,-117.478540437
March,2019,Moose,52.397632744,-113.819414403
March,2019,Moose,53.194393628,-113.144368529
March,2019,Moose,53.648612481,-116.304775849
March,2019,Moose,52.821413688,-114.87745408
March,2019,Moose,53.609359399,-115.208577812
March,2019,Owl,49.1026607,-112.0427567
March,2019,Owl,49.554748605,-112.575134039
March,2019,Owl,51.470062807,-113.521176987
March,2019,Owl,52.455067565,-113.793713059
March,2019,Porcupine,49.0958859,-112.0376486
March,2019,Porcupine,52.5444389,-110.8207529
March,2019,Porcupine,52.3557734,-110.2587756
March,2019,Porcupine,51.707219139,-113.517762523
March,2019,Porcupine,53.1927856,-110.3222466
